Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume__ml,Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
65787,IMPORTED CORDIALS & LIQUEURS,MARASKA NOCELINO,557,"WORLDWIDE LIBATIONS, LLC",750,6,1,0,44,10/01/2022,850030595041,10083664874139,12.17,73.02,18.26,03/01/2024
65792,IMPORTED DISTILLED SPIRITS SPECIALTY,MARTELL BLUE SWIFT,370,PERNOD RICARD USA,375,12,1,0,80,03/01/2020,80432110843,10088004015142,12.99,155.88,19.49,03/01/2024
65793,IMPORTED BRANDIES,MARTELL BLUE SWIFT,370,PERNOD RICARD USA,750,12,1,0,80,01/01/2019,80432110829,10088004015142,27.98,335.76,41.97,03/01/2024
65896,IMPORTED CORDIALS & LIQUEURS,METAXA OUZO,389,REMY COINTREAU USA INC,750,12,1,0,80,11/01/1987,87236210243,,10.98,131.76,16.47,03/01/2024
65897,IMPORTED CORDIALS & LIQUEURS,METAXA OUZO,389,REMY COINTREAU USA INC,700,12,1,0,80,01/01/2024,87236210441,10083664874139,10.98,131.76,16.47,03/01/2024
65922,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PINK WHITNEY PET,205,E & J GALLO WINERY,750,12,1,0,60,06/01/2023,85000036150,10083664874139,8.00,96.00,12.00,03/01/2024
65926,FLAVORED RUM,MALIBU PEACH,370,PERNOD RICARD USA,750,12,1,0,42,03/01/2023,89540535906,10083664874139,8.99,107.88,13.49,03/01/2024
65752,IOWA SPIRITS MANUFACTURERS,DON AGAVE SILVER,353,"JOHN ERNEST DISTILLERY, INC.",1000,12,1,0,80,07/01/2019,867971000329,,6.67,80.04,10.01,03/01/2024
65929,TEMPORARY & SPECIALTY PACKAGES,MALIBU PEACH MINI,370,PERNOD RICARD USA,50,12,10,0,42,03/01/2023,89540535944,10083664874139,4.90,58.80,7.35,03/01/2024
65969,IMPORTED CORDIALS & LIQUEURS,AMARO MONTENEGRO,205,E & J GALLO WINERY,750,6,1,0,46,03/01/2022,898193001597,10088004015142,21.00,126.00,31.50,03/01/2024
65973,IMPORTED CORDIALS & LIQUEURS,MOZART DARK CHOCOLATE LIQUEUR,338,"MARUSSIA BEVERAGES USA, INC / NICHE IMPORT",750,6,1,0,34,10/01/2022,80368937057,10083664874139,19.99,119.94,29.99,03/01/2024
66003,CREAM LIQUEURS,MOZART WHITE CHOCOLATE CREAM LIQUEUR,338,"MARUSSIA BEVERAGES USA, INC / NICHE IMPORT",750,6,1,0,30,10/01/2022,80368937040,10083664874139,19.99,119.94,29.99,03/01/2024
65963,TEMPORARY & SPECIALTY PACKAGES,MOZART CHOCOLATE CREAM PUMPKIN SPICE LIQUEUR,338,"MARUSSIA BEVERAGES USA, INC / NICHE IMPORT",750,6,1,0,34,10/01/2023,80368937026,,19.99,119.94,29.99,03/01/2024
66019,COFFEE LIQUEURS,MOZART CHOCOLATE COFFEE CREAM LIQUEUR,338,"MARUSSIA BEVERAGES USA, INC / NICHE IMPORT",750,6,1,0,34,12/01/2021,80368937064,,19.99,119.94,29.99,03/01/2024
66023,IMPORTED CORDIALS & LIQUEURS,NARANJA ORANGE LIQUEUR,342,DV SPIRITS LLC,750,12,1,0,80,11/01/2021,850008153075,,11.00,132.00,16.50,03/01/2024
66052,IMPORTED CORDIALS & LIQUEURS,NUVO SPARKLING LIQUEUR,305,MHW LTD,750,12,1,0,30,06/01/2021,851926004500,,12.33,147.96,18.50,03/01/2024
66056,IMPORTED CORDIALS & LIQUEURS,NONINO AMARO QUINTESSENTIA,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,6,1,0,70,11/01/2021,86891054001,,32.50,195.00,48.75,03/01/2024
66068,IMPORTED CORDIALS & LIQUEURS,NONINO L'APERITIVO,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,6,1,0,42,04/01/2022,86891088884,,25.00,150.00,37.50,03/01/2024
66097,IRISH WHISKIES,PROPER NO. TWELVE  APPLE,395,PROXIMO,750,12,1,0,70,01/01/2023,818844024355,10083664874139,14.00,168.00,21.00,03/01/2024
66127,IMPORTED CORDIALS & LIQUEURS,LAZZARONI LIMONCELLO,297,LAIRD & COMPANY,750,6,1,0,52,07/01/2023,84848728302,10083664874139,14.49,86.94,21.74,03/01/2024
66015,TEMPORARY & SPECIALTY PACKAGES,MOZART CHOCOLATE CREAM LIQUEUR,338,"MARUSSIA BEVERAGES USA, INC / NICHE IMPORT",750,6,1,0,24,10/01/2022,80368937019,,19.99,119.94,29.99,03/01/2024
66136,IMPORTED CORDIALS & LIQUEURS,PASSOA PASSION FRUIT LIQUEUR,305,MHW LTD,750,12,1,0,40,06/01/2021,195414154316,10088004015142,10.00,120.00,15.00,03/01/2024
66226,IMPORTED CORDIALS & LIQUEURS,PIMMS CUP NO 1,260,DIAGEO AMERICAS,750,12,1,0,50,11/01/2013,88004143541,,12.49,149.88,18.74,03/01/2024
66131,TEMPORARY & SPECIALTY PACKAGES,PASSOA PASSION FRUIT LIQUEUR MINI,305,MHW LTD,50,28,5,0,40,08/01/2021,87236565398,,5.16,144.48,7.74,03/01/2024
66240,IMPORTED CORDIALS & LIQUEURS,ROTHMAN & WINTER CREME DE VIOLETTE,305,MHW LTD,750,12,1,0,40,01/01/2018,24153040874,,13.34,160.08,20.01,03/01/2024
66242,IMPORTED CORDIALS & LIQUEURS,ROTHMAN & WINTER ORCHARD APRICOT,305,MHW LTD,750,12,1,0,48,10/01/2018,902415304042,,13.34,160.08,20.01,03/01/2024
66256,SPICED RUM,PARROT BAY SPICED RUM,421,SAZERAC COMPANY  INC,750,12,1,0,70,06/01/2022,88004052966,10088004015142,6.50,78.00,9.75,03/01/2024
66259,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI APERITIVO ROSATO,091,CASTLE BRANDS,750,6,1,0,30,10/01/2021,739949600032,10088004015142,13.00,78.00,19.50,03/01/2024
66262,SPICED RUM,PARROT BAY SPICED RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,70,06/01/2022,88004052980,,12.50,75.00,18.75,03/01/2024
66293,IMPORTED BRANDIES,REMY MARTIN V DISCO,389,REMY COINTREAU USA INC,375,12,1,0,40,03/01/2014,87236109042,10083664874139,10.19,122.28,15.29,03/01/2024
66296,IMPORTED BRANDIES,REMY MARTIN V DISCO,389,REMY COINTREAU USA INC,750,6,1,0,80,04/01/2013,87236108014,,19.98,119.88,29.97,03/01/2024
66306,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI AMARO,091,CASTLE BRANDS,750,6,1,0,60,10/01/2021,739949600025,,16.50,99.00,24.75,03/01/2024
66314,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI SAMBUCA,091,CASTLE BRANDS,750,12,1,0,76,10/01/2021,739949600018,,16.50,198.00,24.75,03/01/2024
66315,IMPORTED CORDIALS & LIQUEURS,RAMAZZOTTI SAMBUCA,091,CASTLE BRANDS,750,6,1,0,76,08/01/2022,739949600018,,16.50,99.00,24.75,03/01/2024
664,COCKTAILS/RTD,THE BITTER TRUTH COCKTAIL BITTERS TRAVELERS SET,557,"WORLDWIDE LIBATIONS, LLC",100,12,5,0,78,09/01/2020,810255020216,10088004015142,9.50,114.00,14.25,03/01/2024
66413,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA MANGO,305,MHW LTD,1000,6,1,0,64,09/01/2022,859682006141,10083664874139,24.50,147.00,36.75,03/01/2024
66414,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA GUITAR MANGO,305,MHW LTD,750,6,1,0,64,09/01/2022,859682006028,10083664874139,21.07,126.42,31.61,03/01/2024
66415,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA STRAWBERRY,305,MHW LTD,1000,6,1,0,64,09/01/2022,503006845366,10083664874139,24.50,147.00,36.75,03/01/2024
66416,100% AGAVE TEQUILA,ROCK N ROLL TEQUILA GUITAR STRAWBERRY,305,MHW LTD,750,6,1,0,64,09/01/2022,503006845366,10083664874139,21.07,126.42,31.61,03/01/2024
66518,WHITE RUM,RUMHAVEN,205,E & J GALLO WINERY,750,12,1,0,42,06/01/2018,85000023341,10088004015142,8.99,107.88,13.49,03/01/2024
66522,CREAM LIQUEURS,RUMCHATA COCONUT,205,E & J GALLO WINERY,750,12,1,0,28,06/01/2023,85000035764,10083664874139,14.00,168.00,21.00,03/01/2024
66233,TEMPORARY & SPECIALTY PACKAGES,THE ORIGINAL II BY PORFIDIO ANEJO EXTRA 3YR,696,"ARQUIPELAGO, LLC / BARBERA IMPORTS",750,6,1,3,79,09/01/2021,195414154316,10088004015142,108.33,649.98,162.50,03/01/2024
66537,CREAM LIQUEURS,RUMCHATA PINEAPPLE MINI,205,E & J GALLO WINERY,50,1,120,0,28,03/01/2024,85000007464,10083664874139,106.44,106.44,159.66,03/01/2024
66538,CREAM LIQUEURS,RUMCHATA PINEAPPLE,205,E & J GALLO WINERY,750,12,1,0,28,03/01/2024,85000037652,10083664874139,14.00,168.00,21.00,03/01/2024
66550,FLAVORED RUM,SAILOR JERRY SAVAGE APPLE,240,WILLIAM GRANT & SONS INC,750,12,1,0,70,09/01/2019,83664874217,,9.65,115.80,14.48,03/01/2024
666131,IMPORTED CORDIALS & LIQUEURS,PASSOA PASSION FRUIT LIQUEUR - USE CODE 66136,305,MHW LTD,750,12,1,0,40,06/01/2021,87236565398,,10.00,120.00,15.00,03/01/2024
66631,AMERICAN CORDIALS & LIQUEURS,ROMANA SAMBUCA MINI,421,SAZERAC COMPANY  INC,50,10,12,0,84,06/01/2023,80480988722,10083664874139,6.00,60.00,9.00,03/01/2024
66636,IMPORTED CORDIALS & LIQUEURS,ROMANA SAMBUCA ITALIAN LIQUORE,421,SAZERAC COMPANY  INC,750,12,1,0,84,11/01/1979,88004037475,,14.00,168.00,21.00,03/01/2024
66665,100% AGAVE TEQUILA,SANTO PURO MEZQUILA,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,07/01/2021,720815900035,,30.55,183.30,45.83,03/01/2024
66725,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS,368,PARK STREET IMPORTS,750,6,1,0,66,07/01/2022,810035510111,,14.54,87.24,21.81,03/01/2024
66726,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS MINI,368,PARK STREET IMPORTS,50,4,15,0,66,06/01/2023,810035510135,10083664874139,16.05,64.20,24.08,03/01/2024
66729,BLENDED WHISKIES,SHANKYS WHIP BLACK SPIRITS,368,PARK STREET IMPORTS,375,12,1,0,66,03/01/2024,810035511644,10083664874139,6.94,83.28,10.41,03/01/2024
66761,FLAVORED RUM,SELVAREY COCONUT RUM INFUSED WITH NATURAL COCONUT FLAVOR,368,PARK STREET IMPORTS,750,6,1,0,60,05/01/2022,816136025813,10088004015142,20.00,120.00,30.00,03/01/2024
66763,FLAVORED RUM,SELVAREY CHOCOLATE RUM INFUSED WITH NATURAL CHOCOLATE FLAVOR,368,PARK STREET IMPORTS,750,6,1,0,70,05/01/2022,689466693683,,20.00,120.00,30.00,03/01/2024
66810,IMPORTED CORDIALS & LIQUEURS,SOLERNO BLOOD ORANGE LIQUEUR,240,WILLIAM GRANT & SONS INC,750,6,1,0,80,06/01/2014,83664870202,10088004015142,20.00,120.00,30.00,03/01/2024
66524,TEMPORARY & SPECIALTY PACKAGES,RUMCHATA PUMPKIN SPICE,205,E & J GALLO WINERY,750,12,1,0,28,08/01/2023,85000035771,10083664874139,14.00,168.00,21.00,03/01/2024
66819,IMPORTED DISTILLED SPIRITS SPECIALTY,SOONHARI YOGURT SOJU,205,E & J GALLO WINERY,375,20,1,0,24,04/01/2024,37182990362,10083664874139,3.05,61.00,4.58,03/01/2024
66833,IMPORTED CORDIALS & LIQUEURS,ST GERMAIN,035,BACARDI USA INC,375,12,1,0,40,04/01/2023,80480006662,10083664874139,10.00,120.00,15.00,03/01/2024
66836,IMPORTED CORDIALS & LIQUEURS,ST GERMAIN,035,BACARDI USA INC,750,6,1,0,40,01/01/2013,80480004699,10088004015142,20.00,120.00,30.00,03/01/2024
66811,TEMPORARY & SPECIALTY PACKAGES,SIPSMITH STRAWBERRY SMASH,065,JIM BEAM BRANDS,750,6,1,0,80,06/01/2022,82000154846,,22.00,132.00,33.00,03/01/2024
66933,WHISKEY LIQUEUR,TULLAMORE DEW HONEY,240,WILLIAM GRANT & SONS INC,750,6,1,0,70,01/01/2024,83664101078,10083664874139,17.50,105.00,26.25,03/01/2024
66936,IMPORTED CORDIALS & LIQUEURS,GRANGALA TRIPLE ORANGE LIQUEUR,421,SAZERAC COMPANY  INC,750,12,1,0,80,09/01/1999,86024018832,,11.50,138.00,17.25,03/01/2024
66959,IMPORTED CORDIALS & LIQUEURS,VILLA MASSA AMARETTO,368,PARK STREET IMPORTS,750,6,1,0,60,11/01/2023,810021190037,10083664874139,15.47,92.82,23.21,03/01/2024
66993,MIXTO TEQUILA,21SEEDS CUCUMBER JALAPENO TEQUILA,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519005,10088004015142,17.50,105.00,26.25,03/01/2024
66994,MIXTO TEQUILA,21SEEDS GRAPEFRUIT HIBISCUS,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519098,,17.50,105.00,26.25,03/01/2024
66995,IMPORTED CORDIALS & LIQUEURS,SUZE GENTIAN APERITIF,305,MHW LTD,750,6,1,0,40,11/01/2023,856365000380,10083664874139,14.99,89.94,22.49,03/01/2024
66997,MIXTO TEQUILA,21SEEDS VALENCIA ORANGE TEQUILA,260,DIAGEO AMERICAS,750,6,1,0,70,07/01/2021,850003519012,,17.50,105.00,26.25,03/01/2024
67006,IMPORTED CORDIALS & LIQUEURS,MIDORI MELON LIQUEUR,065,JIM BEAM BRANDS,750,12,1,0,40,11/01/1982,88857003306,,11.49,137.88,17.24,03/01/2024
67032,100% AGAVE TEQUILA,TANTEO JALAPENO TEQUILA,346,OLE SMOKY DISTILLERY LLC,750,6,1,0,80,01/01/2024,894993002000,10083664874139,20.00,120.00,30.00,03/01/2024
67036,COCKTAILS/RTD,TWISTED SHOTZ B52,305,MHW LTD,1800,1,72,0,40,09/01/2023,766427003467,10083664874139,55.26,55.26,82.89,03/01/2024
67037,COCKTAILS/RTD,TWISTED SHOTZ BUTTERY NIPPLE,305,MHW LTD,1800,1,72,0,40,07/01/2021,766427003382,,55.25,55.25,82.88,03/01/2024
67042,COCKTAILS/RTD,TWISTED SHOTZ MIAMI VICE,305,MHW LTD,1800,1,72,0,40,07/01/2021,766427003573,,55.24,55.24,82.86,03/01/2024
67043,COCKTAILS/RTD,TWISTED SHOTZ PORN STAR,305,MHW LTD,1800,1,72,0,40,08/01/2022,766427003429,10088004015142,55.26,55.26,82.89,03/01/2024
67044,COCKTAILS/RTD,TWISTED SHOTZ RATTLESNAKE,305,MHW LTD,1800,1,72,0,40,09/01/2023,766427003481,10083664874139,55.26,55.26,82.89,03/01/2024
67075,COCKTAILS/RTD,TWISTED SHOTZ SEX ON THE BEACH,305,MHW LTD,1800,1,72,0,80,07/01/2021,766427003443,,55.24,55.24,82.86,03/01/2024
67081,COCKTAILS/RTD,TWISTED SHOTZ STRAWBERRY SUNDAE,305,MHW LTD,1800,1,72,0,40,08/01/2022,766427003405,10088004015142,55.26,55.26,82.89,03/01/2024
66932,TEMPORARY & SPECIALTY PACKAGES,SMIRNOFF RED WHITE AND MERRY,260,DIAGEO AMERICAS,750,12,1,0,60,09/01/2023,82000804819,10083664874139,8.25,99.00,12.38,03/01/2024
67118,COCKTAILS/RTD,TWISTED SHOTZ CHOCOLATE BUTTERY NIPPLE,305,MHW LTD,1800,1,72,0,40,08/01/2022,766427004297,10088004015142,55.24,55.24,82.86,03/01/2024
67155,COCKTAILS/RTD,TWISTED SHOTZ PUSSY CAT,305,MHW LTD,1800,1,72,0,40,08/01/2022,766427004815,,55.26,55.26,82.89,03/01/2024
67158,COCKTAILS/RTD,TWISTED SHOTZ PINEAPPLE UPSIDE DOWN CAKE,305,MHW LTD,1800,1,72,0,40,07/01/2021,766427004853,,55.24,55.24,82.86,03/01/2024
67174,100% AGAVE TEQUILA,TANTEO HABANERO TEQUILA,346,OLE SMOKY DISTILLERY LLC,750,6,1,0,80,01/01/2024,894993002215,10083664874139,20.00,120.00,30.00,03/01/2024
67180,COCKTAILS/RTD,TWISTED SHOTZ ISLAND THUNDER,305,MHW LTD,1800,1,72,0,40,08/01/2022,766427004891,,55.26,55.26,82.89,03/01/2024
67219,IMPORTED DISTILLED SPIRITS SPECIALTY,UMIKI WHISKY,368,PARK STREET IMPORTS,750,12,1,0,92,03/01/2020,766427003573,,25.27,303.24,37.91,03/01/2024
67220,IMPORTED CORDIALS & LIQUEURS,VILLA MASSA LIMONCELLO,368,PARK STREET IMPORTS,750,6,1,0,60,11/01/2023,85917111117,10083664874139,15.47,92.82,23.21,03/01/2024
67245,COCKTAILS/RTD,TWISTED SHOTZ JOLLI JOLLI,305,MHW LTD,1800,1,72,0,40,10/01/2021,766427004877,,55.24,55.24,82.86,03/01/2024
67248,COCKTAILS/RTD,TWISTED SHOTZ CHOCOLATE MOUSSE,305,MHW LTD,1800,1,72,0,32,08/01/2022,766427005157,,55.26,55.26,82.89,03/01/2024
67264,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,375,24,1,0,100,08/01/1987,82000125389,,5.25,126.00,7.88,03/01/2024
67265,WHISKEY LIQUEUR,YUKON JACK APPLE,421,SAZERAC COMPANY  INC,750,12,1,0,100,03/01/2021,88004039578,,9.25,111.00,13.88,03/01/2024
67266,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,750,12,1,0,100,05/01/1977,88004036904,10088004015142,9.25,111.00,13.88,03/01/2024
67267,WHISKEY LIQUEUR,YUKON JACK,421,SAZERAC COMPANY  INC,1000,12,1,0,100,02/01/1993,82000125044,10088004015142,11.75,141.00,17.63,03/01/2024
67270,WHISKEY LIQUEUR,YUKON JACK FIRE,421,SAZERAC COMPANY  INC,750,12,1,0,100,10/01/2020,88004039547,,9.25,111.00,13.88,03/01/2024
67273,WHISKEY LIQUEUR,YUKON JACK JACAPPLE,421,SAZERAC COMPANY  INC,750,12,1,0,70,01/01/2013,82000761884,10088004015142,9.25,111.00,13.88,03/01/2024
67296,WHISKEY LIQUEUR,YUKON JACK PERMA FROST,421,SAZERAC COMPANY  INC,750,12,1,0,100,10/01/2020,88004039936,,9.25,111.00,13.88,03/01/2024
67309,IRISH WHISKIES,WHISTLER HONEY IRISH WHISKEY,772,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,750,6,1,0,66,05/01/2020,815755020292,10088004015142,15.00,90.00,22.50,03/01/2024
67311,AMERICAN CORDIALS & LIQUEURS,YUKON JACK SNAKEBITE MINI,421,SAZERAC COMPANY  INC,50,12,10,0,100,05/01/2021,88004041533,,4.30,51.60,6.45,03/01/2024
67319,IMPORTED CORDIALS & LIQUEURS,VILLON,482,"SOVEREIGN BRANDS, LLC",750,6,1,0,80,10/01/2021,813497007229,10088004015142,18.50,111.00,27.75,03/01/2024
67350,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS DRAGONFRUIT MELON VODKA,115,CONSTELLATION BRANDS INC,750,12,1,0,60,03/01/2020,617768241752,,8.00,96.00,12.00,03/01/2024
67353,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS GINGER LIME VODKA,115,CONSTELLATION BRANDS INC,750,12,1,0,60,03/01/2020,617768251751,10088004015142,8.00,96.00,12.00,03/01/2024
67357,IMPORTED FLAVORED VODKA,SVEDKA PURE INFUSIONS STRAWBERRY GUAVA VODKA,115,CONSTELLATION BRANDS INC,750,12,1,0,60,03/01/2020,617768231753,10088004015142,8.00,96.00,12.00,03/01/2024
67388,IMPORTED CORDIALS & LIQUEURS,BORGHETTI ESPRESSO LIQUEUR,368,PARK STREET IMPORTS,750,6,1,0,50,09/01/2021,84105981013,,15.68,94.08,23.52,03/01/2024
67420,COFFEE LIQUEURS,CANTERA NEGRA CAFE,978,W J DEUTSCH & SONS LTD,750,6,1,0,40,06/01/2023,853278007093,10083664874139,14.84,89.04,22.26,03/01/2024
67522,COFFEE LIQUEURS,KAHLUA COFFEE MINI,370,PERNOD RICARD USA,50,12,10,0,40,11/01/2007,89540122748,,6.60,79.20,9.90,03/01/2024
67524,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,375,24,1,0,40,10/01/1985,89540145631,,8.99,215.76,13.49,03/01/2024
67526,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,750,12,1,0,40,02/01/1970,89540122717,,14.99,179.88,22.49,03/01/2024
67527,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,1000,12,1,0,40,12/01/1987,89540122700,,18.99,227.88,28.49,03/01/2024
67528,COFFEE LIQUEURS,KAHLUA COFFEE,370,PERNOD RICARD USA,1750,6,1,0,40,11/01/1978,89540122694,,29.48,176.88,44.22,03/01/2024
67534,COFFEE LIQUEURS,KAHLUA VANILLA,370,PERNOD RICARD USA,750,12,1,0,40,05/01/2018,89540540092,10088004015142,14.99,179.88,22.49,03/01/2024
67550,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,380,PHILLIPS BEVERAGE,1750,6,1,0,40,06/01/2023,80686250128,10083664874139,22.00,132.00,33.00,03/01/2024
67551,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR MINI,380,PHILLIPS BEVERAGE,50,12,10,0,40,06/01/2023,87116008847,10083664874139,6.60,79.20,9.90,03/01/2024
67556,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,380,PHILLIPS BEVERAGE,750,12,1,0,40,08/01/1987,80686250401,,8.34,100.08,12.51,03/01/2024
67557,COFFEE LIQUEURS,KAMORA COFFEE LIQUEUR,380,PHILLIPS BEVERAGE,1000,12,1,0,40,05/01/1995,80686250203,,10.67,128.04,16.01,03/01/2024
67578,COFFEE LIQUEURS,KAHLUA SALTED CARAMEL,370,PERNOD RICARD USA,750,12,1,0,70,04/01/2015,89540504926,,14.99,179.88,22.49,03/01/2024
67586,COFFEE LIQUEURS,KAPALI COFFEE LIQUEUR,421,SAZERAC COMPANY  INC,750,12,1,0,53,01/01/1992,88004016876,10088004015142,6.00,72.00,9.00,03/01/2024
67595,COFFEE LIQUEURS,PATRON XO CAFE DISCO,035,BACARDI USA INC,750,6,1,0,70,01/01/2011,721733000036,,14.00,84.00,21.00,03/01/2024
67085,TEMPORARY & SPECIALTY PACKAGES,TIRAMISU DARK LIQUEUR,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,6,1,0,48,08/01/2023,86891077543,10083664874139,19.00,114.00,28.50,03/01/2024
67610,IMPORTED CORDIALS & LIQUEURS,LUXARDO MARASCHINO CHERRY,391,HOTALING & CO,750,12,1,0,72,11/01/2015,86891026237,,19.00,228.00,28.50,03/01/2024
67612,AMERICAN CORDIALS & LIQUEURS,DORDA COFFEE LIQUEUR,305,MHW LTD,750,6,1,0,50,09/01/2023,852935001054,10083664874139,11.00,66.00,16.50,03/01/2024
67607,TEMPORARY & SPECIALTY PACKAGES,CAZADORES CAFE,035,BACARDI USA INC,750,6,1,0,66,06/01/2023,80480988630,10083664874139,14.62,87.72,21.93,03/01/2024
67676,COFFEE LIQUEURS,MR. BLACK COLD BREW COFFEE LIQUEUR,260,DIAGEO AMERICAS,750,6,1,0,50,09/01/2023,857932007009,10083664874139,17.49,104.94,26.24,03/01/2024
67806,COFFEE LIQUEURS,TIA MARIA COLD BREW COFFEE LIQUEUR,130,DISARONNO INTERNATIONAL,750,12,1,0,53,10/01/2019,50037597172,,15.33,183.96,23.00,03/01/2024
67866,CREAM LIQUEURS,AMARULA CREAM LIQUEUR,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,12,1,0,34,11/01/2017,83300048729,,16.00,192.00,24.00,03/01/2024
67868,CREAM LIQUEURS,AMARULA VANILLA SPICE,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,12,1,0,31,08/01/2021,763878002476,,15.00,180.00,22.50,03/01/2024
67900,IMPORTED CORDIALS & LIQUEURS,BAILEYS CHOCOLATE,260,DIAGEO AMERICAS,750,12,1,0,31,09/01/2023,86767705488,10083664874139,16.49,197.88,24.74,03/01/2024
67613,TEMPORARY & SPECIALTY PACKAGES,LUXARDO ESPRESSO ITALIAN COFFEE LIQUEUR,391,HOTALING & CO,750,12,1,0,54,10/01/2023,87229127022,10083664874139,16.66,199.92,24.99,03/01/2024
67902,CREAM LIQUEURS,BAILEYS DELICIOUSLY LIGHT,260,DIAGEO AMERICAS,750,12,1,0,32,03/01/2021,86767705174,10088004015142,16.49,197.88,24.74,03/01/2024
67903,CREAM LIQUEURS,BAILEYS DELICIOUSLY LIGHT MINI,260,DIAGEO AMERICAS,50,4,20,0,32,02/01/2021,82000006411,,29.80,119.20,44.70,03/01/2024
67901,TEMPORARY & SPECIALTY PACKAGES,BAILEYS SMORES,260,DIAGEO AMERICAS,750,12,1,0,34,04/01/2024,86767705419,10083664874139,16.49,197.88,24.74,03/01/2024
67904,TEMPORARY & SPECIALTY PACKAGES,BAILEYS COLADA MINI,260,DIAGEO AMERICAS,50,4,20,0,32,07/01/2022,82000006480,,44.70,178.80,67.05,03/01/2024
67905,TEMPORARY & SPECIALTY PACKAGES,BAILEYS COLADA,260,DIAGEO AMERICAS,750,12,1,0,34,05/01/2022,86767705051,10088004015142,16.49,197.88,24.74,03/01/2024
68009,TEMPORARY & SPECIALTY PACKAGES,BAILEYS APPLE PIE,260,DIAGEO AMERICAS,750,12,1,0,34,10/01/2021,86767705136,,16.49,197.88,24.74,03/01/2024
68010,TEMPORARY & SPECIALTY PACKAGES,BAILEYS STRAWBERRIES & CREAM MINI,260,DIAGEO AMERICAS,50,4,20,0,34,03/01/2020,82000005582,,29.80,119.20,44.70,03/01/2024
68013,CREAM LIQUEURS,BAILEYS EXPRESSO,260,DIAGEO AMERICAS,750,12,1,0,34,08/01/2015,86767704566,,16.49,197.88,24.74,03/01/2024
68017,CREAM LIQUEURS,BAILEYS CHOCOLATE CHERRY DISCO,260,DIAGEO AMERICAS,750,12,1,0,34,10/01/2014,86767704436,,16.49,197.88,24.74,03/01/2024
68022,CREAM LIQUEURS,BAILEYS SALTED CARAMEL,260,DIAGEO AMERICAS,750,12,1,0,34,09/01/2006,86767701763,,16.49,197.88,24.74,03/01/2024
68024,CREAM LIQUEURS,BAILEYS VANILLA MINT SHAKE,260,DIAGEO AMERICAS,750,12,1,0,34,03/01/2023,86767705440,10083664874139,16.49,197.88,24.74,03/01/2024
68031,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM MINI,260,DIAGEO AMERICAS,1000,4,20,0,34,11/01/1985,86767700933,,29.80,119.20,44.70,03/01/2024
68034,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM,260,DIAGEO AMERICAS,375,12,1,0,34,03/01/1985,86767210098,,8.99,107.88,13.49,03/01/2024
68036,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM,260,DIAGEO AMERICAS,750,12,1,0,34,08/01/1980,86767210067,10088004015142,16.49,197.88,24.74,03/01/2024
68037,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM,260,DIAGEO AMERICAS,1000,12,1,0,34,09/01/1987,86767210043,,20.99,251.88,31.49,03/01/2024
68038,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM,260,DIAGEO AMERICAS,1750,6,1,0,34,01/01/1997,86767210029,10088004015142,32.49,194.94,48.74,03/01/2024
